Name,Material,Spec,Quantity,Unit,Remarks,Time
,铝合金,350-红砂纹（6.15米）,6,根,支,2019-05-12 01:47:26
,型材,PF01-18*33-3米,435,根,支,2019-05-12 01:46:58
,型材,LF02-30*50-3米,60,根,支,2019-05-12 01:46:43
,型材,PF09-20*50.8-3米,36,根,支,2019-05-12 01:46:29
,型材,PF06-28*33-3米,60,根,支,2019-05-12 01:45:58
,型材,PF07-28*48-3米,266,根,支,2019-05-12 01:45:44
,型材,PF01-18*33-3米,54,根,支,2019-05-12 01:45:25
,型材,PF04-15*28-3米,236,根,支,2019-05-12 01:43:48
,木皮,23#黒橡24S (14cm ),335,米,米,2019-05-12 01:43:29
,木皮,6#柚木38Q (31cm ),256,米,米,2019-05-12 01:30:10
,木皮,18#橡木108DS(8cm ),335,米,米,2019-05-12 01:27:46
,木皮,19#榆木12-2S (16cm ),300,米,米,2019-05-12 01:26:47
,木皮,20#黑木(6.5cm ),664,米,米,2019-05-12 01:26:00
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,1,根,支,2019-05-10 01:27:10
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,1,根,支,2019-05-10 01:27:00
,铝合金,ZA33-白砂纹（6.15米）(小彭）,1,根,支,2019-05-10 01:26:44
,铝合金,350-灰砂纹（6.15米）,1,根,支,2019-05-10 01:26:17
,铝合金,508-棕砂纹（6.15米）,1,根,支,2019-05-10 01:26:02
,铝合金,350-喷砂拉丝亚银（6.2米）,2,根,支,2019-05-10 01:25:39
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-05-10 01:25:20
,铝合金,350-拉丝哑黑(4.52米),180,根,支,2019-05-10 01:24:57
,铝合金,320-喷砂拉丝亚黑（6.2米）,1,根,支,2019-05-10 01:24:30
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-05-10 01:24:11
,型材,PF05-15*40-3米,355,根,支,2019-05-10 01:23:52
,木皮,26#楸木188-1C (30cm ),680,米,米,2019-05-10 01:23:34
,铝合金,350-喷砂拉丝亚黑（6.2米）,3,根,支,2019-05-09 00:41:52
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,1,根,支,2019-05-09 00:41:31
,铝合金,508-喷砂拉丝亚银（6.2米）,10,根,支,2019-05-09 00:41:13
,铝合金,350-红砂纹（6.15米）,10,根,支,2019-05-09 00:40:56
,铝合金,ZA33-白砂纹（6.15米）(小彭）,12,根,支,2019-05-09 00:40:40
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,12,根,支,2019-05-09 00:40:27
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,120,根,支,2019-05-09 00:38:53
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,40,根,,2019-05-09 00:35:42
,方料,30*48-3.02米,860,根,支,2019-05-09 00:34:35
,型材,PF26-28（面宽）*21（高度）-3米,65,根,支,2019-05-09 00:34:14
,型材,PF04-15*28-3米,390,根,支,2019-05-09 00:33:56
,木皮,26#楸木188-1C (26cm ),320,米,米,2019-05-09 00:32:22
,木皮,25#天然柚木(5188S 7cm ),4500,米,米,2019-05-09 00:32:02
,铝合金,350-白砂纹（6.15米）,1,根,支,2019-05-08 00:34:30
,铝合金,508-喷砂拉丝亚黑（6.2米）,5,根,支,2019-05-08 00:33:57
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,10,根,支,2019-05-08 00:33:17
,铝合金,350-喷砂拉丝亚黑（6.2米）,160,根,支,2019-05-08 00:32:31
,型材,PF04-15*28-3米,157,根,支,2019-05-08 00:31:13
,型材,LF03-30✘35✘3.02米前宽7MM,45,根,支,2019-05-08 00:30:43
,型材,LF01-25*45-3米,253,根,支,2019-05-08 00:30:14
,木皮,24#黑胡桃1001S (31cm ),335,米,米,2019-05-08 00:26:53
,木皮,19#榆木12-2S (14cm ),300,米,米,2019-05-08 00:25:21
,木皮,20#黑木(14cm ),335,米,米,2019-05-08 00:24:32
,木皮,20#黑木(31cm ),300,米,米,2019-05-08 00:23:30
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-05-07 01:36:53
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-05-07 01:36:34
,铝合金,350-白砂纹（6.15米）,20,根,支,2019-05-07 01:36:12
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,1,根,支,2019-05-07 01:35:18
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-05-07 01:34:57
,铝合金,508-喷砂拉丝亚银（6.2米）,4,根,支,2019-05-07 01:30:28
,铝合金,508-白砂纹（6.15米）,62,根,支,2019-05-07 01:30:00
,型材,PF07-28*48-3米,15,根,支,2019-05-07 01:29:00
,型材,PF06-28*33-3米,182,根,支,2019-05-07 01:26:14
,型材,PF07-28*48-3米,198,根,支,2019-05-07 01:26:00
,型材,PF01-18*33-3米,553,根,支,2019-05-07 01:25:44
,木皮,22#银橡7S (30cm ),335,米,米,2019-05-07 01:25:16
,木皮,26#楸木188-1C (8cm ),640,米,米,2019-05-07 01:24:51
,木皮,20#黑木(9.2cm ),290,米,米,2019-05-07 01:24:27
,木皮,23#黑橡24S (8cm ),300,米,米,2019-05-07 01:24:00
,型材,LF03-30*35-3米,8715,根,支,2019-05-07 00:48:09
,铝合金,508-白砂纹（6.15米）,75,根,支,2019-05-06 00:50:49
,铝合金,350-白砂纹（6.15米）,100,根,支,2019-05-06 00:50:21
,铝合金,508-喷砂拉丝亚银（6.2米）,150,根,支,2019-05-06 00:49:58
,铝合金,350-蓝砂纹（6.15米）,40,根,支,2019-05-06 00:49:23
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,80,根,支,2019-05-06 00:48:48
,铝合金,350-红砂纹（6.15米）,60,根,支,2019-05-06 00:48:22
,铝合金,350-红砂纹（6.15米）,60,根,支,2019-05-06 00:48:12
,铝合金,350-喷砂拉丝亚黑（6.2米）,180,根,支,2019-05-06 00:47:51
,铝合金,320-拉丝亚黑（2.7米）,3,根,支,2019-05-06 00:47:25
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-05-06 00:47:08
,铝合金,508-拉丝亚黑（2.7米）,3,根,支,2019-05-06 00:46:45
,铝合金,508-喷砂拉丝亚黑（6.2米）,165,根,支,2019-05-06 00:46:23
,型材,LF02-30*50-3.06米,5,根,支,2019-05-06 00:45:36
,型材,PF01-18*33-3米,271,根,支,2019-05-06 00:45:21
,方料,19*35-3.02米,1643,根,支,2019-05-06 00:43:50
,型材,LF03-30*35-3米,375,根,支,2019-05-06 00:40:12
,方料,21*22-3.02米,360,根,支,2019-05-06 00:39:55
,方料,31*36.5-3.02米,379,根,支,2019-05-06 00:39:24
,方料,31✘36.5✘3.07米,2574,根,支,2019-05-06 00:37:32
,木皮,4#黑杏AE 03S (30cm ),265,米,米,2019-05-06 00:36:09
,木皮,30#白藤904S (16cm ),670,米,米,2019-05-06 00:35:36
,木皮,20#黑木(5.5cm ),133,米,米,2019-05-06 00:34:33
,铝合金,350-白砂纹（6.15米）,16,根,支,2019-05-04 00:11:01
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,8,根,支,2019-05-04 00:10:35
,铝合金,350-喷砂拉丝亚黑（6.2米）,8,根,支,2019-05-04 00:10:16
,铝合金,350-喷砂拉丝亚银（6.2米）,5,根,支,2019-05-04 00:09:47
,铝合金,320-白砂纹（6.15米）,231,根,支,2019-05-04 00:09:22
,铝合金,350-喷砂拉丝亚黑（6.2米）,1,根,支,2019-05-04 00:09:05
,铝合金,350-浅咖色砂纹（6.15米）,1,根,支,2019-05-04 00:08:10
,铝合金,350-红砂纹（6.15米）,1,根,支,2019-05-04 00:07:51
,铝合金,350-绿砂纹（6.15米）,1,根,支,2019-05-04 00:07:33
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,3,根,支,2019-05-04 00:07:12
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-05-04 00:06:31
,木皮,20#黑木(6.5cm ),350,米,米,2019-05-04 00:05:52
,方料,13*43-3.02米,97,根,支,2019-05-04 00:05:29
,铝合金,350-咖色砂纹（6.15米）,2,根,支,2019-05-01 01:01:24
,铝合金,350-蓝砂纹（6.15米）,2,根,支,2019-05-01 01:00:49
,铝合金,350-浅咖色砂纹（6.15米）,19,根,支,2019-05-01 01:00:25
,铝合金,320-喷砂拉丝亚黑（6.2米）,2,根,支,2019-05-01 00:59:53
,铝合金,350-灰砂纹（6.15米）,10,根,支,2019-05-01 00:59:20
,铝合金,350-棕砂纹（6.15米）,12,根,支,2019-05-01 00:59:00
,铝合金,350-绿砂纹（6.15米）,4,根,支,2019-05-01 00:58:43
,铝合金,350-黄砂纹（6.15米）,2,根,支,2019-05-01 00:58:23
,铝合金,350-黑砂纹（6.15米）,2,根,支,2019-05-01 00:57:52
,铝合金,350-白砂纹（6.15米）,2,根,支,2019-05-01 00:57:31
,铝合金,350-红砂纹（6.15米）,3,根,支,2019-05-01 00:57:11
,型材,PF10-40（宽）*22（高）-3米,700,根,支,2019-05-01 00:56:45
,型材,LF02-30*50-3米,60,根,支,2019-05-01 00:56:28
,型材,PF06-28*33-3米,30,根,支,2019-05-01 00:56:08
,型材,PF11-22*30-3米,362,根,支,2019-05-01 00:55:33
,方料,23*41-3.02米,1173,根,支,2019-05-01 00:54:25
,木皮,25天然柚木(5188S 16cm ),335,米,米,2019-05-01 00:51:56
,木皮,25天然柚木(5188S 26cm ),1005,米,米,2019-05-01 00:51:14
,木皮,10黑檀2427S (8cm ),1152,米,米,2019-05-01 00:50:28
,木皮,1#雪花木（8cm ）,900,米,米,2019-05-01 00:50:07
,木皮,20#黑木(31cm ),300,米,米,2019-05-01 00:49:45
,木皮,20#黑木(16cm ),335,米,米,2019-05-01 00:48:52
,木皮,25天然柚木(5188S 9.2cm ),3582,米,米,2019-04-30 06:31:43
,方料,31✘36.5✘3.07米,1089,根,支,2019-04-30 01:10:03
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-04-30 00:58:19
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-04-30 00:58:00
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,1,根,支,2019-04-30 00:57:42
,铝合金,508-拉丝亚黑（2.7米）,64,根,支,2019-04-30 00:56:32
,木皮,27#天然白木(7.5cm ),3600,米,米,2019-04-30 00:56:00
,铝合金,350-拉丝哑黑(4.52米),90,根,支,2019-04-29 06:14:40
,木皮,10黑檀2427S (5.5cm ),848,米,米,2019-04-28 01:11:11
,铝合金,508-喷砂拉丝亚黑（6.2米）,17,根,支,2019-04-28 01:08:29
,铝合金,350-浅咖色砂纹（6.15米）,14,根,支,2019-04-28 01:08:10
,铝合金,350-红砂纹（6.15米）,14,根,支,2019-04-28 01:07:48
,铝合金,350-蓝砂纹（6.15米）,6,根,支,2019-04-28 01:07:27
,铝合金,350-灰砂纹（6.15米）,15,根,支,2019-04-28 01:07:03
,铝合金,350-拉丝哑黑(4.52米),600,根,支,2019-04-28 01:06:39
,铝合金,508-拉丝亚黑（2.7米）,27,根,支,2019-04-28 01:06:00
,铝合金,350-喷砂拉丝亚黑（6.2米）,2,根,支,2019-04-28 01:05:42
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,3,根,支,2019-04-28 01:05:18
,铝合金,320-喷砂拉丝亚银（6.2米）,2,根,支,2019-04-28 01:04:47
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,7,根,支,2019-04-28 01:04:26
,型材,PF01-18*33-3米,595,根,支,2019-04-28 01:04:05
,型材,PF 29-19*40*3020,373,根,支,2019-04-28 01:03:47
,方料,31✘36.5✘3.07米,2159,根,支,2019-04-28 01:03:24
,木皮,18#橡木108DS(8cm ),332,米,米,2019-04-28 01:02:49
,木皮,20#黑木(31cm ),335,米,米,2019-04-28 01:02:31
,木皮,5#麦格利38Q (31cm ),263,米,米,2019-04-28 01:01:59
,木皮,27#天然白木(27cm ),300,米,米,2019-04-28 01:00:14
,木皮,15#铁刀2238Q（30cm),345,米,米,2019-04-28 00:59:52
,木皮,11#秋香801c (30cm),335,米,米,2019-04-28 00:59:34
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,40,根,支,2019-04-26 02:23:12
,铝合金,ZA33-白砂纹（6.15米）(小彭）,48,根,支,2019-04-26 02:22:50
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,15,根,支,2019-04-26 02:22:34
,铝合金,508-白砂纹（6.15米）,30,根,支,2019-04-26 02:22:15
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,100,根,支,2019-04-26 02:21:53
,铝合金,350-喷砂拉丝亚黑（6.2米）,120,根,支,2019-04-26 02:21:35
,铝合金,350-白砂纹（6.15米）,80,根,支,2019-04-26 02:21:11
,方料,21*40-3.02米,373,根,支,2019-04-26 01:03:08
,型材,PF07-28*48-3米,240,根,支,2019-04-26 01:02:35
,型材,PF01-18*33-3米,329,根,支,2019-04-26 01:02:22
,型材,PF10-40（宽）*22（高）-3米,70,根,支,2019-04-26 01:02:08
,木皮,25天然柚木(5188S 26cm ),335,米,米,2019-04-26 01:01:35
,木皮,26#楸木188-1C (26cm ),335,米,米,2019-04-26 01:01:11
,木皮,10#黑檀2427S (9.2cm ),335,米,米,2019-04-26 01:00:53
,木皮,6#柚木38Q (31cm ),290,米,米,2019-04-26 01:00:33
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,85,根,支,2019-04-25 02:16:07
,铝合金,350-喷砂拉丝亚黑（6.2米）,8,根,支,2019-04-25 02:15:18
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,3,根,支,2019-04-25 02:15:01
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,10,根,支,2019-04-25 00:24:36
,铝合金,350-蓝砂纹（6.15米）,79,根,支,2019-04-25 00:24:12
,铝合金,320-拉丝亚黑（2.7米）,85,根,支,2019-04-25 00:23:32
,铝合金,508-拉丝亚黑（2.7米）,9,根,支,2019-04-25 00:23:15
,铝合金,320-白砂纹（6.15米）,195,根,支,2019-04-25 00:22:55
,木皮,18#橡木108DS(14cm ),310,米,米,2019-04-25 00:22:29
,木皮,20#黑木(9.2cm ),290,米,米,2019-04-25 00:22:02
,木皮,23黑橡24S (9.2cm ),335,米,米,2019-04-25 00:21:33
,木皮,17#雀巢52N（30cm),260,米,米,2019-04-25 00:21:09
,木皮,22#银橡7S (30cm ),250,米,米,2019-04-25 00:20:14
,木皮,6#柚木38Q (31cm ),255,米,米,2019-04-25 00:19:54
,木皮,24#黑胡桃1001S (31cm ),340,米,米,2019-04-25 00:19:15
,木皮,11#秋香801c (30cm),265,米,米,2019-04-25 00:18:58
,型材,PF08-48*28-3米,80,根,支,2019-04-25 00:18:33
,型材,PF07-28*48-3米,48,根,支,2019-04-25 00:18:06
,型材,PF06-28*33-3米,120,根,支,2019-04-25 00:17:51
,型材,PF01-18*33-3米,108,根,支,2019-04-25 00:17:22
,型材,LF03-30*35-3米,44,根,支,2019-04-25 00:17:03
,型材,LF01-25*45-3米,217,根,支,2019-04-25 00:16:40
,方料,21*36.5-3.02米,8449,根,支,2019-04-24 05:01:49
,铝合金,350-喷砂拉丝亮银（6.15米）,3,根,支,2019-04-24 01:16:18
,铝合金,320-喷砂拉丝亚银（6.2米）,40,根,支,2019-04-24 01:15:54
,铝合金,350-喷砂拉丝亚黑（6.2米）,25,根,支,2019-04-24 01:15:34
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,120,根,支,2019-04-24 01:15:10
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,20,根,支,2019-04-24 01:14:51
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-04-24 01:14:36
,铝合金,350-蓝砂纹（6.15米）,5,根,支,2019-04-24 01:14:15
,铝合金,350-棕砂纹（6.15米）,5,根,支,2019-04-24 01:13:57
,铝合金,350-绿砂纹（6.15米）,5,根,支,2019-04-24 01:13:35
,铝合金,508-喷砂拉丝亚黑（6.2米）,30,根,支,2019-04-24 01:13:15
,铝合金,320-白砂纹（6.15米）,160,根,支,2019-04-24 01:12:54
,铝合金,350-白砂纹（6.15米）,62,根,支,2019-04-24 01:12:31
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,4,根,支,2019-04-24 01:12:11
,型材,PF01-18*33-3米,108,根,支,2019-04-24 01:11:28
,型材,PF07-28*48-3米,49,根,支,2019-04-24 01:11:15
,型材,PF04-15*28-3米,78,根,支,2019-04-24 01:10:47
,木皮,22#银橡7S (9.2cm ),226,米,米,2019-04-24 01:10:24
,木皮,20#黑木(9.2cm ),250,米,米,2019-04-24 01:10:05
,型材,LF01-25*45-3米,36,根,支,2019-04-23 00:52:50
,铝合金,508-白砂纹（6.15米）,32,根,支,2019-04-23 00:52:32
,铝合金,320-白砂纹（6.15米）,1274,根,支,2019-04-23 00:52:11
,铝合金,350-蓝砂纹（6.15米）,20,根,支,2019-04-23 00:51:52
,铝合金,320-喷砂拉丝亚黑（6.2米）,20,根,支,2019-04-23 00:51:27
,铝合金,350-红砂纹（6.15米）,40,根,支,2019-04-23 00:51:07
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-04-23 00:50:47
,铝合金,508-拉丝亚黑（2.7米）,9,根,支,2019-04-23 00:50:27
,木皮,18#橡木108DS(14cm ),310,米,米,2019-04-23 00:49:52
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,3,根,支,2019-04-21 03:12:16
,铝合金,350-喷砂三酸拉丝亮金(6.2米),5,根,支,2019-04-21 03:09:54
,铝合金,508-拉丝亚黑（2.7米）,4,根,支,2019-04-21 00:47:13
,铝合金,508-白砂纹（6.15米）,1,根,支,2019-04-21 00:46:42
,铝合金,350-灰砂纹（6.15米）,1,根,支,2019-04-21 00:46:22
,铝合金,350-红砂纹（6.15米）,1,根,支,2019-04-21 00:45:23
,铝合金,350-绿砂纹（6.15米）,1,根,支,2019-04-21 00:45:07
,铝合金,350-蓝砂纹（6.15米）,1,根,支,2019-04-21 00:44:42
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,3,根,支,2019-04-21 00:44:13
,铝合金,350-喷砂拉丝亮银（6.15米）,2,根,支,2019-04-21 00:43:36
,铝合金,350-喷砂拉丝亚银（6.2米）,3,根,支,2019-04-21 00:42:37
,铝合金,350-喷砂拉丝亚黑（6.2米）,5,根,支,2019-04-21 00:42:12
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-04-21 00:41:53
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,8,根,支,2019-04-21 00:41:20
,铝合金,508-灰砂纹（6.15米）,24,根,支,2019-04-21 00:40:19
,方料,19*35-3.02米,1870,根,支,2019-04-21 00:39:20
,木皮,26#楸木188-1C (30cm ),1340,米,米,2019-04-21 00:38:51
,木皮,23黑橡24S (30cm ),500,米,米,2019-04-21 00:38:24
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,334,根,支,2019-04-20 00:45:45
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,189,根,支,2019-04-20 00:45:16
,铝合金,350-喷砂拉丝亚黑（6.2米）,290,根,支,2019-04-20 00:44:52
,铝合金,508-白砂纹（6.15米）,17,根,支,2019-04-20 00:44:27
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,5,根,支,2019-04-20 00:43:55
,铝合金,350-白砂纹（6.15米）,5,根,支,2019-04-20 00:43:32
,铝合金,320-拉丝亚黑（2.7米）,90,根,支,2019-04-20 00:43:09
,型材,PF08-48*28-3米,20,根,支,2019-04-20 00:42:42
,型材,PF07-28*48-3米,121,根,支,2019-04-20 00:42:16
,型材,PF05-15*40-3米,2025,根,支,2019-04-20 00:41:18
,方料,16✘43✘3.02,3464,根,支,2019-04-20 00:36:17
,方料,21*22-3.02米,2190,根,支,2019-04-20 00:35:37
,木皮,19#榆木12-2S (31cm ),315,米,米,2019-04-20 00:33:43
,木皮,26#楸木188-1C (30cm ),338,米,米,2019-04-20 00:32:59
,木皮,26#楸木188-1C (11cm ),4725,米,米,2019-04-20 00:32:38
,木皮,1#雪花木（7cm),3300,米,米,2019-04-20 00:32:15
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,334,根,支,2019-04-19 11:02:18
,铝合金,320-喷砂拉丝亚银（6.2米）,10,根,支,2019-04-19 11:01:55
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,10,根,支,2019-04-19 11:01:34
,铝合金,508-白砂纹（6.15米）,17,根,支,2019-04-19 11:01:01
,型材,LF03-30*35-3米,225,根,支,2019-04-19 11:00:41
,型材,PF07-28*48-3米,24,根,支,2019-04-19 11:00:19
,木皮,02#橡木609S (9.2cm ),335,米,米,2019-04-19 10:59:19
,木皮,4#黑杏AE 03S (30cm ),265,米,米,2019-04-19 10:57:47
,木皮,20#黑木(31cm ),637,米,米,2019-04-19 10:57:27
,木皮,26#楸木188-1C (8cm ),315,米,米,2019-04-19 10:56:58
,木皮,25天然柚木(5188S 26cm ),335,米,米,2019-04-19 10:56:36
,木皮,23黑橡24S (30cm ),250,米,米,2019-04-19 10:56:00
,木皮,26#楸木188-1C (13.1cm ),335,米,米,2019-04-19 10:55:40
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-04-19 10:55:00
,铝合金,508-喷砂拉丝亚银（6.2米）,30,根,支,2019-04-19 10:54:39
,铝合金,508-喷砂拉丝亚黑（6.2米）,55,根,支,2019-04-19 10:54:15
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,20,根,支,2019-04-19 10:53:48
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-04-19 10:53:30
,铝合金,ZA44-哑光黑色（5.9米）(仰眼),107,根,支,2019-04-19 10:52:34
,铝合金,ZA44-哑光金色（5.9米）(仰眼),103,根,支,2019-04-19 10:52:19
,型材,LF02-30*50-3.06米,391,根,支,2019-04-19 10:51:30
,型材,PF11-22*30-3米,1260,根,支,2019-04-19 10:51:04
,方料,23*41-3.02米,407,根,支,2019-04-19 10:49:20
,木皮,14#银梨1Q （30cm ）,335,米,米,2019-04-19 10:42:26
,木皮,1#雪花木（16cm),1250,米,米,2019-04-19 10:42:00
,木皮,30#白藤904S (26cm ),670,米,米,2019-04-19 10:41:36
,铝合金,508-白砂纹（6.15米）,69,根,支,2019-04-19 10:40:51
,铝合金,508-喷砂拉丝亚银（6.2米）,1,根,支,2019-04-19 10:39:58
,铝合金,320-喷砂拉丝亚银（6.2米）,1,根,支,2019-04-19 10:39:30
,铝合金,350-浅咖色砂纹（6.15米）,9,根,支,2019-04-19 10:38:20
,铝合金,350-灰砂纹（6.15米）,21,根,支,2019-04-19 10:37:19
,铝合金,350-喷砂拉丝亚黑（6.2米）,390,根,支,2019-04-19 10:36:45
,型材,PF07-28*48-3米,386,根,支,2019-04-19 10:36:14
,型材,PF04-15*28-3米,78,根,支,2019-04-19 10:35:45
,型材,PF01-18*33-3米,869,根,支,2019-04-19 10:35:04
,型材,PF10-40（宽）*22（高）-3米,775,根,支,2019-04-19 10:32:44
,方料,31*36.5-3.02米,2670,根,支,2019-04-19 10:31:19
,方料,21*62-3.02米,221,根,支,2019-04-19 10:23:04
,木皮,20#黑木(31cm ),315,米,米,2019-04-19 10:22:21
,木皮,15#铁刀2238Q（30cm),368,米,米,2019-04-19 10:21:55
,木皮,8#柚木3347Q（30cm),250,米,米,2019-04-19 10:21:28
,木皮,14#银梨1Q （30cm ）,335,米,米,2019-04-19 10:20:34
,木皮,10黑檀2427S (8cm ),300,米,米,2019-04-19 10:20:05
,木皮,20#黑木(31cm ),300,米,米,2019-04-19 10:19:35
,木皮,20#黑木(8cm ),335,米,米,2019-04-19 10:19:10
,木皮,1#雪花木（8cm ）,1608,米,米,2019-04-19 10:18:48
,铝合金,350-喷砂三酸拉丝亮金(6.2米),5,根,支,2019-04-19 10:16:16
,铝合金,350-喷砂拉丝亚黑（6.2米）,5,根,支,2019-04-19 10:16:00
,铝合金,350-绿砂纹（6.15米）,1,根,支,2019-04-19 10:15:33
,铝合金,350-蓝砂纹（6.15米）,1,根,支,2019-04-19 10:14:49
,木皮,1#雪花木（30cm),300,米,米,2019-04-19 09:58:00
,铝合金,350-白砂纹（6.15米）,148,根,支,2019-04-19 09:53:41
,铝合金,350-白砂纹（6.15米）,148,根,支,2019-04-19 09:53:29
,铝合金,320-白砂纹（6.15米）,200,根,支,2019-04-19 09:13:40
,铝合金,320-白砂纹（6.15米）,148,根,支,2019-04-19 08:58:47
,铝合金,508-喷砂拉丝亚银（6.2米）,1,根,支,2019-04-19 08:58:01
,铝合金,508-棕砂纹（6.15米）,2,根,支,2019-04-19 08:57:36
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,1,根,支,2019-04-19 08:57:16
,型材,LF02-30*50-3.06米,91,根,支,2019-04-19 08:55:03
,型材,LF02-30*50-3米,932,根,支,2019-04-19 08:53:43
,木皮,26#楸木188-1C (26cm ),320,米,米,2019-04-19 08:41:43
,木皮,10#黑檀2427S (16cm ),1005,米,米,2019-04-19 08:41:14
,木皮,26#楸木188-1C (5.5cm ),2028,米,米,2019-04-19 08:40:23
,木皮,20#黑木(31cm ),695,米,米,2019-04-19 08:37:45
,木皮,20#黑木(16cm ),300,米,米,2019-04-19 08:37:11
,木皮,18#橡木108DS(16cm ),1005,米,米,2019-04-19 08:36:01
,铝合金,320-白砂纹（6.15米）,29,根,支,2019-04-19 08:30:04
